ano,titulo_livro,genero_livro,pais_primeira_edicao,nome_autor,nacionaldade_autor,genero_autor,faixa_etaria_autor,nome_pais_autor,nome_editora,sede_editora,site_editora,sigla_pais_iso2,indicador_vencedor,indicador_finalista,indicador_semifinalista
2024,A morte é ariana,Romance,Brasil,Carlos Nejar,Brasileira,Masculino,de 80 a 90 anos,Brasil,AGE,Brasil,www.editoraage.com.br,BR,Não,Não,Não
2024,A mulher do padre,Romance,Brasil,Carol Rodrigues,Brasileira,Feminino,de 30 a 40 anos,Brasil,Todavia,Brasil,https://todavialivros.com.br/,BR,Não,Não,Não
2024,A mulher que me sonha à noite,Poesia,Brasil,Marina Della Valle,Brasileira,Feminino,de 40 a 50 anos,Brasil,Nauta,Brasil,www.editoranauta.com.br,BR,Não,Não,Não
2024,A neta do presidente,Romance,Brasil,Aletheia Vieira,Brasileira,Feminino,de 30 a 40 anos,Brasil,Cartola,Brasil,cartolaeditora.com.br,BR,Não,Não,Não
2024,A Nora e os Alcatruzes,Romance,Portugal,Joao Correa Nunes,Portuguesa,Masculino,de 50 a 60 anos,Portugal,Clube do Autor,Portugal,www.clubedoautor.pt,PT,Não,Não,Não
2024,A nudez da cópia imperfeita,Romance,Brasil,Wagner Schwartz,Brasileira,Masculino,de 50 a 60 anos,França,Nós,Brasil,https://editoranos.com.br/,BR,Não,Não,Não
2024,A Oitava Missão,Romance,Brasil,Jhonata Tellis,Brasileira,Masculino,de 20 a 30 anos,Brasil,Ópera,Brasil,https://operaeditorial.com.br/produto/a-oitava-missao/,BR,Não,Não,Não
2024,A operação foi um sucesso,Romance,Brasil,Suene Honorato,Brasileira,Feminino,de 30 a 40 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com/,BR,Não,Não,Não
2024,A orgia perpétua ou o relatório de Pimenta,Conto,Brasil,Andreas Chamorro,Brasileira,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,A origem do mundo,Conto,Brasil,Matheus Arcaro,Brasileira,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,A paisagem das horas,Conto,Brasil,Rosely Aparecida Dalterio,Brasileira,Feminino,de 60 a 70 anos,Brasil,Ópera,Brasil,www.operaeditorial.com.br,BR,Não,Não,Não
2024,A paisagem presa na coleira,Poesia,Brasil,Altair Martins,Brasileira,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,A palavra em seu deserto,Poesia,Brasil,Tito Leite,Brasileira,Masculino,de 40 a 50 anos,Brasil,Clóe,Brasil,https://www.editoracloe.com/,BR,Não,Não,Não
2024,A palavra umbilical,Poesia,Brasil,Luciane Slomka,Brasileira,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,A Paulista não termina na Consolação,Poesia,Brasil,Leo Gaede,Brasileira,Masculino,de 30 a 40 anos,Brasil,Telaranha,Brasil,telaranha.com.br,BR,Não,Não,Não
2024,"a pausa, o pouso",Crônica,Brasil,Tadeu Renato,Brasileira,Masculino,de 40 a 50 anos,Brasil,Clóe,Brasil,https://www.editoracloe.com/,BR,Não,Não,Não
2024,A poesia da hora braba,Poesia,Brasil,Malu Baumgarten,Brasileira,Feminino,de 40 a 50 anos,Brasil,Bestiário,Brasil,www.bestiario.com.br,BR,Não,Não,Não
2024,A poesia que há,Poesia,Brasil,Andre Caramuru  Aubert,Brasileira,Masculino,de 60 a 70 anos,Brasil,Editora Rizoma,Brasil,https://www.rizomaeditora.com.br/,BR,Não,Não,Não
2024,a poesia vende pouco,Poesia,Brasil,Luis Soares Barbosa,Portuguesa,Masculino,de 60 a 70 anos,Portugal,Officium Lectionis,Portugal,https://officiumlectionis.pt/,PT,Não,Não,Não
2024,A poética das incompletudes,Poesia,Brasil,Leticia Felix Fraga 1a,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,A Primeira Virtude de um Defunto,Conto,Brasil,Rafael Waltrick,Brasileira,Masculino,de 30 a 40 anos,Brasil,Folheando,Brasil,https://www.editorafolheando.com.br/index.html,BR,Não,Não,Não
2024,A procura de Elísios (ou do Inferno),Poesia,Brasil,Henrique Souza,Brasileira,Masculino,de 20 a 30 anos,Brasil,Folheando,Brasil,https://www.editorafolheando.com.br/,BR,Não,Não,Não
2024,A Psicodélica Mente de Vênus Syems,Romance,Brasil,Isabella Grenieri,Brasileira,Feminino,menos de 20 anos,Brasil,Life,Brasil,www.lifeeditora.com.br,BR,Não,Não,Não
2024,A Puta Religiosa,Romance,Brasil,Lilia Refle,Brasileira,Feminino,de 30 a 40 anos,Brasil,Astrolábio,Brasil,https://www.astrolabioedicoes.com,PT,Não,Não,Não
2024,A Queda Ontológica do Androide Místico,Poesia,Brasil,Marcio Aquiles,Brasileira,Masculino,de 40 a 50 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com/,BR,Não,Não,Não
2024,A raiz é como um raio,Poesia,Brasil,Ana Maria Vasconcelos,Brasileira,Feminino,de 20 a 30 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com/,BR,Não,Não,Não
2024,A rapariga que roubava limões,Romance,Portugal,Luiza Paiva,Brasileira,Feminino,de 30 a 40 anos,Brasil,Europa,Portugal,www.editoraeuropabookstore.com,IT,Não,Não,Não
2024,A Regressão de Chronos Vs. O Canto de Afrodite,Poesia,Brasil,Daniel Maciel,Brasileira,Masculino,de 30 a 40 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,A repetição,Conto,Brasil,Pedro Cesarino,Brasileira,Masculino,de 40 a 50 anos,Brasil,Todavia,Brasil,https://todavialivros.com.br/,BR,Não,Não,Não
2024,A Rosa mística,Poesia,Brasil,Cleber Pacheco,Brasileira,Masculino,de 40 a 50 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,A salamandra,Romance,Brasil,Joao Calazans Filho,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,A segunda mãe,Romance,Brasil,Karin Hueck,Brasileira,Feminino,de 30 a 40 anos,Brasil,Todavia,Brasil,https://todavialivros.com.br/,BR,Não,Não,Não
2024,A segunda morte,Romance,Brasil,Roberto Taddei,Brasileira,Prefiro não informar,de 40 a 50 anos,Brasil,Companhia das Letras,Brasil,https://www.companhiadasletras.com.br/,BR,Não,Não,Não
2024,A Seita — Caminhos Obscuros para a luz,Romance,Brasil,Fernando Sales,Brasileira,Masculino,de 30 a 40 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,A Síndrome de Roach,Romance,Brasil,Fernando Candido,Brasileira,Masculino,de 50 a 60 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,A Sombra Azul do Minotauro,Poesia,Brasil,Patricia Claudine Hoffmann,Brasileira,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Á sombra de Sofia,Romance,Brasil,Andreia Modesto,Brasileira,Feminino,de 50 a 60 anos,Brasil,Folhas de Relva,Brasil,www.editorafolhasderelva.com.br,BR,Não,Não,Não
2024,À Sombra do Escondido,Poesia,Portugal,Osvaldo Duarte,Brasileira,Masculino,de 60 a 70 anos,Brasil,Âncora,Portugal,www.ancora-editora.pt,PT,Não,Não,Não
2024,A sorte do sopro,Poesia,Brasil,Brunno Leal,Brasileira,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,A tela finalmente escura,Romance,Brasil,Cali Boreaz,Portuguesa,Feminino,de 40 a 50 anos,Brasil,Kafka,Brasil,https://kafkaedicoes.com.br/,BR,Não,Não,Não
2024,A terceira mulher de Quintana,Romance,Brasil,Ramon Castro Reis,Brasileira,Masculino,de 50 a 60 anos,Brasil,Bestiário,Brasil,www.bestiario.com.br,BR,Não,Não,Não
2024,A Trombeta Vaga,Conto,Portugal,Simao Lucas Pires,Portuguesa,Masculino,de 30 a 40 anos,Portugal,Quetzal,Portugal,www.quetzaleditores.pt,PT,Não,Não,Não
2024,A tua boca anda mentindo,Conto,Brasil,Luciana Lachini,Brasileira,Feminino,de 50 a 60 anos,Brasil,11 Editora,Brasil,www.11editora.com.br,BR,Não,Não,Não
2024,A última ceia,Conto,Brasil,Marcio Francisco Felix,Brasileira,Masculino,de 40 a 50 anos,Brasil,Caravana,Brasil,WWW caravanagrupoeditorial.com.br,BR,Não,Não,Não
2024,A última noite de José Wilker,Conto,Brasil,Andre Balaio,Brasileira,Masculino,de 50 a 60 anos,Brasil,Caos e Letras,Brasil,www.caoseletras.com,BR,Não,Não,Não
2024,A última praia do Brasil,Romance,Brasil,I. Boca Migotto,Brasileira,Masculino,de 40 a 50 anos,Brasil,Bestiário,Brasil,www.bestiario.com.br,BR,Não,Não,Não
2024,A Última Rave do Século XX,Dramaturgia,Brasil,Eder Rodrigues,Brasileira,Masculino,de 40 a 50 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,A última volta do rio,Romance,Brasil,Nei Lopes,Brasileira,Masculino,de 80 a 90 anos,Brasil,Record,Brasil,https://www.record.com.br/,BR,Não,Não,Não
2024,A um passo do bizarro,Conto,Brasil,Rodrigo Ortiz Vinholo,Brasileira,Masculino,de 30 a 40 anos,Brasil,Delirium,Brasil,http://deliriumeditora.com.br/,BR,Não,Não,Não
2024,A valsa com a morte,Crônica,Portugal,Joao Tordo,Portuguesa,Masculino,de 40 a 50 anos,Portugal,Companhia das Letras Portugal,Portugal,www.penguinlivros.pt,PT,Não,Não,Sim
2024,A verdade e um pouco mais,Dramaturgia,Brasil,Vana Medeiros,Brasileira,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,A vertigem da folha,Poesia,Brasil,Eduardo Fazal,Brasileira,Masculino,de 30 a 40 anos,Brasil,Bestiário,Brasil,www.bestiario.com.br,BR,Não,Não,Não
2024,A Vida Airada de Dom Perdigote,Romance,Portugal,Paulo Moreiras,Portuguesa,Masculino,de 50 a 60 anos,Portugal,LeYa,Portugal,https://leyaonline.com/pt/,PT,Não,Não,Não
2024,A vida ao lado da vida,Poesia,Portugal,Elvira Santos,Portuguesa,Feminino,de 70 a 80 anos,Portugal,Mosaico,Portugal,www.mosaico-de-palavras.pt,PT,Não,Não,Não
2024,A Vida Breve dos Cães ,Romance,Brasil,Elton Frederick,Brasileira,Masculino,de 40 a 50 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,A vida é bela mas não é justa,Conto,Brasil,Uagno Lima,Brasileira,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,"A vida é cruel, Ana Maria: diálogos imaginários com minha mãe",Crônica,Brasil,Fabio De Melo,Brasileira,Masculino,de 50 a 60 anos,Brasil,Record,Brasil,https://www.record.com.br/,BR,Não,Não,Não
2024,A vida é isso depois passa,Poesia,Brasil,Caio Carmacho,Brasileira,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,A vida mais invisível de Maria das Dores,Romance,Brasil,Armando Milioni,Brasileira,Masculino,de 70 a 80 anos,Brasil,Quelônio,Brasil,www.quelonio.com.br,BR,Não,Não,Não
2024,A vida segue ,Crônica,Brasil,Raphael Cerqueira Silva,Brasileira,Masculino,de 40 a 50 anos,Brasil,Caravana,Brasil,www.caravagrupoeditorial.com.br,BR,Não,Não,Não
2024,A Vila - Romance histórico de um sertão,Romance,Brasil,Zezito Rodrigues Da Silva,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,À vontade,Poesia,Brasil,Flavia Lamary,Brasileira,Feminino,de 30 a 40 anos,Brasil,Miguilim,Brasil,Editoramiguilim.com.br,BR,Não,Não,Não
2024,A Voz de Lisboa Com Paris,Romance,Portugal,Miguel Leonardo,Portuguesa,Masculino,de 20 a 30 anos,Portugal,Gato-Bravo,Portugal,https://www.editoragatobravo.pt/produtos/a-voz-de-lisboa-com-paris/,PT,Não,Não,Não
2024,ab cena,Poesia,Brasil,Sabrina Dalbelo,Brasileira,Feminino,de 40 a 50 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,ABCdário Erótico,Poesia,Brasil,Giselle Ribeiro,Brasileira,Prefiro não informar,de 50 a 60 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Aberto Todos os Dias,Poesia,Portugal,Joao Luis Barreto Guimaraes,Portuguesa,Masculino,de 50 a 60 anos,Portugal,Quetzal,Portugal,www.quetzaleditores.pt,PT,Não,Não,Sim
2024,Abissais,Poesia,Brasil,Marcos Roberto Dos Santos Amaral,Brasileira,Masculino,de 30 a 40 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Abissal,Poesia,Brasil,Zulmira Alves Correia,Brasileira,Feminino,de 20 a 30 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Abnegação das sombras,Poesia,Portugal,Eduardo Quina,Portuguesa,Masculino,de 40 a 50 anos,Portugal,Officium Lectionis,Portugal,www.officiumlectionis.pt,PT,Não,Não,Não
2024,Abraça-me em Maio,Poesia,Portugal,Teresa Veludo,Portuguesa,Feminino,de 60 a 70 anos,Portugal,Mosaico,Portugal,www.mosaico-de-palavras.pt,PT,Não,Não,Não
2024,Abrir a boca da cobra,Poesia,Brasil,Sofia Mariutti,Brasileira,Feminino,de 30 a 40 anos,Brasil,"Círculo de Poemas, Luna Parque e Fósforo",Brasil,https://www.fosforoeditora.com.br/,BR,Não,Não,Não
2024,Abstrações: Gritos que ecoam da alma,Poesia,Brasil,Chirles De Oliveira,Brasileira,Feminino,de 40 a 50 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Abusados,Romance,Brasil,Ana Luisa Assis Oliveira,Brasileira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Acalanto em Lá menor ,Conto,Brasil,Flavia Joss,Brasileira,Feminino,de 40 a 50 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Acayu Torém,Conto,Brasil,Ayala Gurgel,Brasileira,Masculino,de 50 a 60 anos,Brasil,Edições CriAr,Brasil,,BR,Não,Não,Não
2024,Acenos da memória - crônicas de uma vida inteira,Crônica,Brasil,Wilma Tinoco,Brasileira,Feminino,de 60 a 70 anos,Brasil,Skoobooks,Brasil,http://skoobooks.com.br,BR,Não,Não,Não
2024,Acerto de contas,Conto,Brasil,Vinicius Ferreira,Brasileira,Masculino,de 30 a 40 anos,Brasil,Faria e Silva,Brasil,https://altabooks.com.br/,BR,Não,Não,Não
2024,Achados e perdidos,Crônica,Brasil,Jose Henrique Sasek,Brasileira,Masculino,de 70 a 80 anos,Brasil,Toca,Brasil,www.editoratoca.com.br,BR,Não,Não,Não
2024,Acônito,Poesia,Brasil,Ellen Carolina,Brasileira,Feminino,de 20 a 30 anos,Brasil,Versos em Cantos,Brasil,https://versosemcantos.com/,BR,Não,Não,Não
2024,Acontecerá de muito acontecer,Romance,Brasil,Carlos Nejar,Brasileira,Masculino,de 80 a 90 anos,Brasil,AGE,Brasil,www.editoraage.com.br,BR,Não,Não,Não
2024,Aconteceu muita coisa nos últimos três anos,Conto,Brasil,Carolina Jordao,Brasileira,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Acrópole: uma expedição no porvir,Romance,Brasil,Elton Rodrigo Riffel,Brasileira,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Adeus,Poesia,Brasil,Camila Gregori,Brasileira,Feminino,de 20 a 30 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Afetos,Poesia,Brasil,Jorge Maia,Brasileira,Masculino,de 30 a 40 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Afetos Navegantes: olhar o porto do mar,Poesia,Brasil,Marina Campanatti,Brasileira,Feminino,de 30 a 40 anos,Portugal,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,afetos postiços,Conto,Brasil,Gabriele Rosa,Brasileira,Feminino,de 30 a 40 anos,Brasil,Ofícios Terrestres,Brasil,https://www.oficiosterrestres.com.br/,BR,Não,Não,Não
2024,Agora é nunca mais,Crônica,Brasil,Claudio Vigo,Brasileira,Masculino,de 60 a 70 anos,Brasil,Imprimatur,Brasil,https://imprimatur.com.br/,BR,Não,Não,Não
2024,Agosto,Romance,Portugal,Sarah Adamopoulus,Portuguesa,Feminino,de 60 a 70 anos,Portugal,Companhia das Ilhas,Portugal,https://companhiadasilhas.pt/,PT,Não,Não,Não
2024,Água lampeja,Poesia,Brasil,Luisa Chaves,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Água salgada e SuperBonder,Crônica,Brasil,Monalisa Rigo,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Agualuz,Romance,Brasil,Cecilia Rogers,Brasileira,Feminino,de 60 a 70 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Aguapés,Romance,Brasil,Giovana Oliveira,Brasileira,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Ainda hoje quando chove,Poesia,Brasil,Diana Castilho,Brasileira,Feminino,de 40 a 50 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Ainda que tarde,Conto,Brasil,Vera Maia,Brasileira,Feminino,de 60 a 70 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Não
2024,Ainda quero aprender mandarim,Conto,Brasil,Tiago D. Oliveira,Brasileira,Masculino,de 40 a 50 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Álbum de Retalhos,Romance,Brasil,Guilherme Malcher,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Além da Margem: o encontro das águas,Romance,Brasil,Adriana C. A. Figueiredo,Brasileira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Além da memória,Poesia,Brasil,Thales Guaracy,Brasileira,Masculino,de 50 a 60 anos,Brasil,Assírio & Alvim Brasil,Brasil,assirio.com.br,PT,Não,Não,Não
2024,Além do Ego,Poesia,Brasil,Silvia Vanderss,Brasileira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Além-fronteiras,Conto,Brasil,Jairo Dechtiar,Brasileira,Masculino,de 60 a 70 anos,Estados Unidos,Bestiário,Brasil,www.bestiario.com.br,BR,Não,Não,Não
2024,Alevantados,Poesia,Brasil,Jose Adriano Alves,Brasileira,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Alfabeto adiado,Conto,Portugal,Jose Ricardo Nunes,Portuguesa,Masculino,de 50 a 60 anos,Portugal,Companhia das Ilhas,Portugal,https://companhiadasilhas.pt/,PT,Não,Não,Não
2024,Alfarrábios: versos e reversos,Poesia,Brasil,Lea De Sousa Campos De Menezes,Brasileira,Feminino,de 60 a 70 anos,Brasil,Ibis Libris,Brasil,http://ibislibriseditora.com.br,BR,Não,Não,Não
2024,Alfarrabista,Poesia,Portugal,Luis Aguiar,Portuguesa,Masculino,de 40 a 50 anos,Portugal,Labirinto,Portugal,https://www.editora-labirinto.com/,PT,Não,Não,Não
2024,Algo Errado,Poesia,Portugal,Hellington Vieira,Brasileira,Masculino,de 40 a 50 anos,Portugal,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Algol,Conto,Brasil,Kleber Lima,Brasileira,Masculino,de 30 a 40 anos,Brasil,Nauta,Brasil,www.editoranauta.com.br,BR,Não,Não,Não
2024,Algumas distâncias percorridas,Poesia,Brasil,Andre Maia,Brasileira,Masculino,de 30 a 40 anos,Brasil,Quelônio,Brasil,www.quelonio.com.br,BR,Não,Não,Não
2024,Algures,Poesia,Brasil,Carlos Andre,Brasileira,Masculino,de 40 a 50 anos,Brasil,Clóe,Brasil,https://www.editoracloe.com/,BR,Não,Não,Não
2024,Alma Cessante Feita Brasa Esvaída,Romance,Brasil,Samuel Carvazan,Brasileira,Masculino,de 20 a 30 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Alma Feminina - A comparação,Conto,Brasil,Artenio Fonseca,Brasileira,Masculino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,,BR,Não,Não,Não
2024,Alma Feminina - De volta ao útero da Mãe África,Conto,Brasil,Artenio Fonseca,Brasileira,Masculino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,,BR,Não,Não,Não
2024,Alma Feminina - Infernos astrais,Conto,Brasil,Artenio Fonseca,Brasileira,Masculino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,,BR,Não,Não,Não
2024,Almas em Tácitas,Poesia,Moçambique,Lino Mukurruza,Moçambicana,Masculino,de 30 a 40 anos,Moçambique,Alcance,Moçambique,www.alcanceeditores.co.mz,MZ,Não,Não,Não
2024,Almas que gritam no escuro,Poesia,Brasil,Renata R. Nunes,Brasileira,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Almessência ou o pensamento que sou,Romance,Brasil,Luiz Thiago Mangini,Brasileira,Masculino,de 60 a 70 anos,Brasil,Dialética,Brasil,www.editoradialetica.com,BR,Não,Não,Não
2024,Alpendre (entre moradas e não lugares),Poesia,Brasil,Daniel Pala Abeche,Brasileira,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Altomar,Conto,Brasil,Claudio Dutra,Brasileira,Masculino,de 60 a 70 anos,Brasil,Transversal - Oito e Meio,Brasil,https://oitoemeio.com.br/,BR,Não,Não,Não
2024,"Alucilâminas: poemas plathônicos, versos atemporais da redoma de vidro de Sylvia Plath",Poesia,Brasil,Silas Correa Leite,Brasileira,Masculino,de 70 a 80 anos,Brasil,Cajuína,Brasil,www.cajuinaeditora.com.br,BR,Não,Não,Não
2024,Ámame otra vez si te atreves,Poesia,Brasil,Matheus Torres,Brasileira,Masculino,de 20 a 30 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com/,BR,Não,Não,Não
2024,Amanhã eu mudo o mundo,Conto,Brasil,Rita Pabst Martins,Brasileira,Feminino,de 40 a 50 anos,Brasil,Micronotas,Brasil,https://editoramicronotas.tumblr.com/,BR,Não,Não,Não
2024,amar só,Poesia,Brasil,Mariana Mariotto,Brasileira,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,amarela-manga: uma antologia nipo-poética,Poesia,Brasil,Liana Nakamura,Brasileira,Feminino,de 20 a 30 anos,Brasil,Corsália,Brasil,corsaliaestudio.com,BR,Não,Não,Não
2024,Amargo,Poesia,Brasil,Ale Magalhaes,Brasileira,Feminino,de 40 a 50 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,América Xereca,Poesia,Brasil,Jessica Iancoski,Brasileira,Prefiro não informar,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Amiga Conselheira,Romance,Brasil,Juliana Dutra,Brasileira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Amiga insana,Romance,Brasil,Josiani Freitas,Brasileira,Feminino,de 30 a 40 anos,Estados Unidos,Autopublicação,,,BR,Não,Não,Não
2024,Amigos Têm Dez Contos,Conto,Brasil,Paulo Pera,Brasileira,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
